HGNC symbol	EntrezGene ID
NCOR2	9612
PLCZ1	89869
STMN4	81551
CCDC125	202243
C5orf62	85027
HDGFL1	154150
ASS1	445
MED27	9442
RNF113A	7737
NRSN1	140767
IRGM	345611
HRG	3273
TFAMP1	260341
ATP5J	522
MLN	4295
MAP1LC3B2	643246
TMEM8A	58986
SDHB	6390
C12orf49	79794
ZNF300	91975
FAM102A	399665
HSPB3	8988
RNF34	80196
SNX18	112574
FRMD7	90167
POTEA	
TRIM35	23087
C11orf87	399947
ACP1	52
KNG1	3827
ERCC4	2072
ZC3H12C	85463
ESM1	11082
NDUFA1	4694
GABPA	2551
HSD17B3	3293
ARFRP1	10139
DPEP3	64180
BAIAP3	8938
RNFT2	84900
CWC22	57703
CEP70	80321
C15orf53	400359
DUPD1	338599
ARHGAP28	79822
PNMA1	9240
MED23	9439
AKAP14	158798
PTK2B	2185
RBMXL3	139804
FDX1	2230
NINJ1	4814
TRIM50	135892
TBC1D8	11138
C14orf43	91748
PADI2	11240
GPX3	2878
DCDC2	51473
FSTL4	23105
LUZP4	51213
ITPR2	3709
SLC5A2	6524
GZMK	3003
EIF4A2	619567
EIF4A2	619568
EIF4A2	677847
EIF4A2	100302143
EIF4A2	6043
EIF4A2	1974
APP	351
DUSP13	51207
BYSL	705
ARHGAP20	57569
INF2	64423
KDM2B	84678
RPL13AP3	645683
SEC22C	9117
PARVA	55742
PPM1K	152926
EIF3A	8661
ZGPAT	84619
ABCC8	6833
HIST1H4C	121504
HIST1H4C	554313
HIST1H4C	8370
HIST1H4C	8368
HIST1H4C	8367
HIST1H4C	8366
HIST1H4C	8365
HIST1H4C	8364
HIST1H4C	8363
HIST1H4C	8362
HIST1H4C	8361
HIST1H4C	8360
HIST1H4C	8359
HIST1H4C	8294
HIST1H1T	3010
HIST1H2BC	8347
HIST1H2BC	8346
HIST1H2BC	8344
HIST1H2BC	8343
HIST1H2BC	8339
HIST1H2AC	8334
GZMA	3001
XPNPEP1	7511
SLC35D2	11046
RNF216P1	441191
PLS3	5358
C15orf54	400360
THBS1	7057
FKBP6	8468
GPR139	124274
TLR9	54106
C4orf47	441054
PADI1	29943
HRK	8739
HIST1H1E	3008
HIST1H2BD	3017
FBXW8	26259
DPEP2	64174
HIST1H2BE	8347
HIST1H2BE	8346
HIST1H2BE	8344
HIST1H2BE	8343
HIST1H2BE	8339
GP2	2813
IRF2BPL	64207
NKAP	79576
TNIP1	10318
KIAA1737	85457
FSIP1	161835
UBE2E3	10477
TTL	150465
C2orf29	55571
LIME1	54923
CHSY1	22856
FBLN2	2199
GAPT	202309
ACADSB	36
CDC20B	166979
ZNF890P	645700
TWF2	11344
POLR1B	84172
GPR176	11245
TAF9	6880
LAMA1	284217
PADI3	51702
PDHA2	5161
TESC	54997
HIST1H4D	121504
HIST1H4D	554313
HIST1H4D	8370
HIST1H4D	8368
HIST1H4D	8367
HIST1H4D	8366
HIST1H4D	8365
HIST1H4D	8364
HIST1H4D	8363
HIST1H4D	8362
HIST1H4D	8361
HIST1H4D	8360
HIST1H4D	8359
HIST1H4D	8294
C4orf37	285555
EIF2AK4	440275
PADI4	23569
GPNMB	10457
HIST1H3D	8968
HIST1H3D	8358
HIST1H3D	8357
HIST1H3D	8356
HIST1H3D	8355
HIST1H3D	8354
HIST1H3D	8353
HIST1H3D	8352
HIST1H3D	8351
HIST1H3D	8350
KAAG1	353219
MRS2	57380
HIST1H2AD	3013
RAP2C	57826
PTGR2	145482
SAP25	100316904
ITGA4	3676
NTNG2	84628
CCND3	896
TM7SF2	7108
GSTCD	79807
A2ML1	144568
SCNN1G	6340
SLC2A4RG	56731
NME4	4833
SPOCK1	6695
WNK2	65268
CCDC110	256309
TAGLN	6876
RCC2	55920
SRF	6722
CHRNA2	1135
FAM27E1	
TMEM63C	57156
HIST1H2BF	8347
HIST1H2BF	8346
HIST1H2BF	8344
HIST1H2BF	8343
HIST1H2BF	8339
PPAPDC1A	196051
ARHGEF10L	55160
LRRC30	339291
GGCT	79017
PTPRM	5797
ZBTB46	140685
GRM4	2914
FBXO24	26261
RAP1GDS1	5910
PMS2P4	5382
MKRN2	23609
IAPP	3375
OR7E5P	100509541
STAG3L4	64940
EPHX2	2053
C16orf58	64755
C5orf15	56951
FAIM	55179
SCNN1B	6338
MBNL3	55796
PLD1	5337
LRFN2	57497
IL13	3596
KIF5A	3798
PYROXD1	79912
BRD2	6046
NAF1	92345
PCSK7	9159
RFC4	5984
UNC5CL	222643
CUL9	23113
FZD9	8326
IFNG	3458
RAC1	5879
C10orf85	
BAZ1B	9031
WDR11	100506158
WDR11	55717
HIST1H4E	121504
HIST1H4E	554313
HIST1H4E	8370
HIST1H4E	8368
HIST1H4E	8367
HIST1H4E	8366
HIST1H4E	8365
HIST1H4E	8364
HIST1H4E	8363
HIST1H4E	8362
HIST1H4E	8361
HIST1H4E	8360
HIST1H4E	8359
HIST1H4E	8294
RAB3C	115827
RAF1	5894
LRRC17	10234
TPD52L2	7165
CERKL	375298
PPM1M	132160
RAB12	201475
HIST1H2BG	8347
HIST1H2BG	8346
HIST1H2BG	8344
HIST1H2BG	8343
HIST1H2BG	8339
SAMD8	142891
FAM35A	54537
PERP	64065
THUMPD3	25917
TP73	7161
BCL7B	9275
PIK3CB	5291
HIST1H2AE	8335
HIST1H2AE	3012
POLR3K	51728
MORN2	729967
CYP4V2	285440
TRIM39-RPP21	202658
CCDC66	285331
HIST1H3E	8968
HIST1H3E	8358
HIST1H3E	8357
HIST1H3E	8356
HIST1H3E	8355
HIST1H3E	8354
HIST1H3E	8353
HIST1H3E	8352
HIST1H3E	8351
HIST1H3E	8350
SRP14	6727
KLHL3	26249
HERC6	55008
RAD17	5884
ZNF367	195828
MKL2	57496
VDAC1	7416
CYYR1	116159
DUS2L	54920
BMF	90427
HIST1H1D	3007
FAM150B	285016
HIST1H4F	121504
HIST1H4F	554313
HIST1H4F	8370
HIST1H4F	8368
HIST1H4F	8367
HIST1H4F	8366
HIST1H4F	8365
HIST1H4F	8364
HIST1H4F	8363
HIST1H4F	8362
HIST1H4F	8361
HIST1H4F	8360
HIST1H4F	8359
HIST1H4F	8294
FAM45A	404636
ADAMTS1	9510
ACVR1C	130399
PDE4D	5144
FAM27D1	
CHCHD5	84269
TEAD1	7003
ACTL8	81569
BUB1B	701
SMARCD1	6602
HLA-DQA1	100507718
HLA-DQA1	100509457
HLA-DQA1	3117
ADIPOQ	9370
HLA-DOA	3111
SETX	23064
KCNK12	56660
TYW1B	
CP	1356
KIAA1244	57221
IGSF21	84966
DPF3	8110
NDUFV2	4729
FUBP3	8939
NAIF1	203245
ORAI1	84876
NTM	50863
C6orf130	221443
RNF214	257160
NPY1R	4886
SS18L2	51188
ARHGEF33	100271715
ADAMTS5	11096
SNRNP25	79622
ABHD16B	140701
COG4	25839
N6AMT1	29104
DNAJC5	80331
NKTR	4820
HMX3	340784
PIP4K2C	79837
GARS	2617
SLC20A1	6574
SLC25A25	114789
UCKL1	54963
FAM22A	728118
PDLIM3	27295
KLKB1	3818
KLHDC7A	127707
PAX7	5081
ACVR1	90
USP54	159195
ANKRD12	23253
C2CD2L	9854
HMX2	3167
MORN3	283385
TAS1R2	80834
PCOLCE	5118
SBDSP1	155370
AHSP	51327
IL4	3565
RECQL	5965
ALDH4A1	8659
LTN1	26046
TMEM120B	144404
TMEM18	129787
CLU	1191
HMGA1	100130009
HMGA1	3159
IL26	55801
WDR82	80335
SLC44A1	23446
IER5L	389792
ARL2BPP2	643898
CCDC27	148870
UMOD	7369
MSH6	2956
MYO7B	4648
UPP2	151531
NSUN5P2	155400
NSUN5P2	260294
GTF2H4	2968
TCF7	6932
ZNF720	124411
SOS1	6654
NT5DC4	284958
SNRPA1	6627
DAGLB	221955
NEUROD1	4760
ZDHHC22	283576
BACE1	23621
SSFA2	6744
CCDC148	130940
CAPZA3	93661
METTL11A	28989
FAM22D	728130
ARMC10	83787
TBL2	26608
PAK6	56924
NGB	58157
PLEKHA5	54477
MIR4313	100423035
GPX8	493869
MOSPD3	64598
TWSG1	57045
LRRC47	57470
POMT2	29954
RALBP1	10928
RHBDF1	64285
KLC2	64837
TMEM212	389177
ZNF512B	57473
ARNTL	406
PPP4R1	9989
HINFP	25988
GLYCTK	132158
MYBPC3	4607
C11orf39	
RPL39L	116832
SAMD10	140700
OPCML	4978
RTP1	132112
NPY5R	4889
PRPF6	24148
IL22	50616
MASP1	5648
RHOF	54509
DTX3	196403
BUB3	9184
RWDD2B	10069
FOXL2	668
GPLD1	2822
TKTL2	84076
C3orf72	401089
CEP104	9731
SCARA3	51435
MDM1	56890
DDX28	55794
CKAP2L	150468
NPNT	255743
NFATC3	4775
KIF3A	11127
COL11A2	1302
C15orf56	644809
ADSSL1	122622
SETD1B	23067
CCDC25	55246
SNTG2	54221
COG7	91949
IFFO2	126917
PRR23A	729627
FNDC3B	64778
PBOV1	59351
RAB9BP1	9366
MRPS22	56945
HEBP2	23593
DGKK	
CCNO	10309
DNM1P35	
UBR4	23352
AGTR2	186
MINPP1	9562
GPD1	2819
CRHR2	1395
NAPEPLD	222236
DCAF4	26094
PLCB2	5330
C9orf50	375759
HPD	3242
ASB6	140459
SETD5	55209
SLC17A5	26503
RAB31	11031
ZNHIT2	741
IGF2BP3	10643
NHSL1	57224
PMCHL1	5369
HOTAIR	100124700
TXNDC2	84203
FGFR1OP2	26127
ZNF267	10308
TYRO3P	7302
FAU	2197
PKP4	8502
USP16	10600
RAB1B	81876
USH1C	10083
SOX18	54345
DHX29	54505
FSD1L	83856
ARHGEF25	115557
TCEA2	6919
IL1A	3552
TPO	7173
SLC6A14	11254
FBXO11	80204
IL1B	3553
SORBS2	8470
TFR2	7036
C6orf1	221491
VAPA	9218
C9orf129	445577
CXorf61	203413
SPATA19	219938
SKIV2L2	23517
NCF1B	654816
COMMD10	51397
GPR26	2849
APCDD1	147495
IGSF9B	22997
GALNTL2	117248
ESCO2	157570
PRR23B	389151
NAPG	8774
PSMD9	5715
PHC1	1911
PIEZO2	63895
DNAH1	25981
CPXM2	119587
KLHL13	90293
ANKRD63	100131244
CD109	135228
DFFB	1677
C15orf52	388115
PRR23C	389152
GTF2IRD2P1	401375
PMPCB	9512
CCT8	10694
COPB2	9276
MARCH1	55016
PBK	55872
HNRNPA0	10949
MYOT	9499
PPP1R1C	151242
ANXA6	309
IL37	27178
PHGR1	644844
PCSK6	100507472
PCSK6	5046
PARN	5073
MAGI2-AS3	100505881
GGA2	23062
DISP2	85455
RGS19	10287
RTP4	64108
JAM3	83700
SST	6750
RAP1B	5908
DPP10	57628
RTP2	344892
ABHD11-AS1	171022
SLC35G4	
SYVN1	84447
C15orf23	90417
GNAL	2774
PDE1A	5136
TSPO2	222642
CEP164	22897
TTF1	7270
PRRX2	51450
NUDT3	11165
CHMP1B	57132
INMT	11185
SFXN4	119559
MPPE1	65258
SEMA6A	57556
OPRL1	4987
TM7SF3	51768
BCL6	604
ENPP3	5169
FAM120AOS	158293
SCARA5	286133
RXRB	6257
TFDP2	7029
APOBEC2	10930
IL36G	56300
C20orf201	198437
HERC5	51191
LPP	4026
NPBWR2	2832
C6orf108	10591
HPX	3263
MYT1	4661
ZBED5	58486
INMT-FAM188B	
PTGES	9536
CNIH2	254263
C9orf171	389799
IMPA2	3613
CDKL4	344387
C8orf80	389643
PDILT	204474
DPH3	285381
H3F3AP5	
CCDC28A	25901
NFYA	4800
ZBTB47	92999
MPG	4350
C21orf7	56911
PTGES2	80142
SLC26A10	65012
IVD	3712
TTBK1	84630
FAM208A	23272
TOR1B	27348
MLXIPL	51085
MYOZ1	58529
FAM188B	84182
ALDH5A1	7915
ACSM5	54988
MAP4K3	8491
SHCBP1	79801
BARHL1	56751
PCMTD2	55251
SIVA1	10572
OXNAD1	92106
ANKRD62	342850
DNAJC10	54431
CCNI2	645121
ELP3	55140
SLC39A7	7922
RPS10	6204
GALNTL4	374378
SF3B3	23450
NPRL3	8131
COL12A1	1303
TMEM40	55287
CERS5	91012
MPZL3	196264
CIDEA	1149
PKD2L2	27039
CENPVL1	389857
CENPVL1	441495
TRIM61	391712
TUBB6	84617
MIR1255B1	100313806
MPZL2	10205
AKT1	207
AFG3L2	10939
FAM120A	23196
SFTA2	389376
DDX31	64794
TPRG1	285386
TPRG1	100505861
DPCR1	135656
ECT2L	345930
ACTL6B	51412
TREML1	340205
KNTC1	9735
HSD17B8	7923
TP53TG3	653550
TP53TG3	729264
TP53TG3	729355
TP53TG3	24150
FKBP1A-SDCBP2	100507495
BAHD1	22893
RING1	6015
C6orf15	29113
FRZB	2487
SYNPO2L	79933
SEPT8	23176
KBTBD5	131377
WNT7A	7476
YIF1A	10897
B4GALNT1	2583
NCKAP1	10787
C11orf53	341032
BACH1	100379661
BACH1	571
KDELR2	11014
FAM74A4	401508
CCDC69	26112
CHST14	113189
RNF149	284996
DCUN1D3	123879
WDR66	144406
AQP1	358
C15orf57	90416
LYRM1	57149
PACSIN1	29993
C11orf92	
SLMO1	10650
VPS37D	155382
EPB41L4A-AS1	114915
CCDC13	152206
ZNF815	
SLC22A7	10864
OR2A4	79541
IL36A	27179
TRIM60	166655
CTAGE9	643854
CTAGE9	100128553
LIMA1	51474
TOR1A	1861
C11orf93	120376
IL36B	27177
CD3E	916
ENPP1	5167
REPS1	85021
SNORD56	26793
VPS52	6293
SNORD57	26792
FGFR2	2263
M6PR	4074
FBXO21	23014
IL36RN	26525
SPI1	6688
TREM2	54209
PMS2P5	100132832
PMS2P5	5383
RPUSD2	27079
DDX18	8886
CHST15	51363
TP63	8626
PSORS1C1	170679
USP47	55031
TP53TG3B	653550
TP53TG3B	729264
TP53TG3B	729355
TP53TG3B	24150
TMEM192	201931
CDSN	1041
MRPL49	740
CASC5	57082
IL1F10	84639
PSORS1C2	170680
POU2AF1	5450
MED21	9412
BCL7A	605
DNAJC30	84277
SLC39A13	91252
CREG2	200407
GNB2	2783
WBSCR22	114049
CCHCR1	54535
EARS2	124454
SPIRE1	56907
CD3D	915
RFX8	731220
KIAA0090	23065
PNOC	5368
TP53TG1	11257
DNAJC2	27000
TRA2A	29896
PMS2CL	441194
CD3G	917
ZNF395	55893
RFTN1	23180
SPDYC	387778
SLC4A2	6522
ASTE1	28990
GRIK1	2897
ESRP2	80004
OR5AS1	219447
ACSM2A	123876
DUSP19	142679
IAH1	285148
PSMC3	5702
BTG4	54766
LEPREL1	55214
FBXO16	157574
FAM13B	51306
TMEM151A	256472
NOS1	4842
CD248	57124
RIN1	9610
CEP76	79959
CAPN1	823
GRIK1-AS2	
CLDN17	26285
OR8I2	120586
MRTO4	51154
CLDN8	9073
RAD51	5888
OR8H2	390151
KRTAP24-1	643803
TREML2	79865
FOXN2	3344
OR8H3	390152
OAT	4942
OR8J3	81168
TREML4	285852
PAPD5	64282
NUP35	129401
KRTAP25-1	100131902
PXDN	7837
C9orf78	51759
KRTAP26-1	388818
KRTAP27-1	643812
MAP4K4	9448
CEP57	9702
ARHGEF3	50650
KRTAP23-1	337963
KRTAP13-2	337959
PSMG2	56984
OTOG	340990
GTF2I	2969
FZD3	7976
AKR7L	
PRDX3	10935
CLDN1	9076
GHRHR	2692
KRTAP13-1	140258
VPS35	55737
KRTAP13-3	337960
AKR7A3	22977
EXTL3	2137
KRTAP13-4	284827
KRTAP15-1	254950
KRTAP19-1	337882
ZNF804A	91752
IL34	146433
CLDN16	10686
LPAL2	80350
GK5	256356
AKR7A2	8574
GPHB5	
TREM1	54210
C12orf71	728858
C11orf88	399949
NCR2	9436
STK38L	23012
KRTAP19-2	337969
KRTAP19-3	337970
TAF8	129685
KRTAP19-4	337971
INTS9	55756
FSIP2	401024
KRTAP19-5	337972
PTPN2	5771
TNFRSF18	8784
CCDC126	90693
LAYN	143903
KLF15	28999
CCDC93	54520
GM2A	2760
ADRA2B	151
TNFRSF4	7293
CAND2	23066
CCDC37	348807
KRTAP19-6	337973
CRIP3	401262
KRTAP19-7	337974
KRTAP22-2	100288287
HIGD1A	25994
KRTAP6-3	337968
ZNF202	7753
OR8K5	219453
TMEM207	131920
OR5J2	282775
GOLT1B	51026
KRTAP6-2	337967
OR5T2	219464
KRTAP22-1	337979
NEK11	79858
KRTAP6-1	337966
DOPEY1	23033
KRTAP20-1	337975
IL1RAP	3556
KRTAP20-4	
KRTAP20-2	337976
SLC36A3	285641
TEX21P	
SEH1L	81929
ASTL	431705
NKX1-2	390010
C20orf61	728450
FOXP4	116113
TPRXL	
SSR3	6747
HCAR1	27198
LHPP	64077
FAM82A2	55177
KRTAP20-3	337985
KRTAP21-3	100288323
KRTAP21-2	337978
KRTAP21-1	337977
KRTAP8-1	337879
KRTAP11-1	337880
BRMS1	25855
DUSP2	1844
DPY19L2P4	442523
CYCS	54205
TIAM1	7074
MGAT5	4249
UBE4A	9354
CCBP2	1238
PRDM12	59335
UBFD1	56061
F11	2160
STARD7	56910
USP20	10868
PAPSS2	9060
SDF4	51150
TMEM158	25907
OR5T3	390154
HCAR2	338442
SLC36A2	153201
KIF4B	285643
MYOD1	4654
LARS2	23395
HCAR3	8843
DENR	8562
GTF3C4	9329
EXOSC2	23404
AQP7P1	
KSR2	283455
TMEM163	81615
CEP192	55125
KCNC1	3746
MTMR2	8898
MACROD2-AS1	100379174
C7orf46	340277
XRN1	54464
HS6ST2	90161
TIPARP	25976
MYT1L	23040
GCHFR	2644
ZNF318	24149
OR5T1	390155
SGCD	6444
SIK2	23235
C7orf31	136895
OR6X1	390260
AEBP2	121536
OR6M1	390261
TMEM225	338661
DNAJC17	55192
ACMSD	130013
ARNTL2	56938
OR8H1	219469
DNAH3	55567
ZXDC	79364
PPP2R1B	5519
OR8K3	219473
OR8K1	390157
OR8J1	219477
OR8D4	338662
OR4D5	219875
OR8U1	219417
OR8U1	504189
OR6T1	219874
GRK5	2869
OR5R1	219479
OR5M9	390162
OR10S1	219873
FAM186A	121006
OR5M3	219482
ANKRD33	341405
HMBOX1	79618
SLC36A1	206358
SHROOM1	134549
WNT8A	7478
FASTK	10922
OR5M8	219484
OR5M11	219487
OR5M10	390167
USP26	83844
OR5M1	390168
CCDC62	84660
AK8	158067
ADCY7	113
RFC5	5985
ACSM2B	348158
C12orf39	80763
ATAD1	84896
RAPSN	5913
CHCHD4	131474
C15orf62	643338
SERGEF	26297
KRBOX1	100506243
KRTAP19-8	728299
TFDP3	51270
SOD1	6647
ZFYVE19	84936
NPVF	64111
ATP5L	10632
TBCK	93627
MTNR1A	4543
TMEM127	55654
NFE2L3	9603
FAM27E3	
OR5AP2	338675
INSIG2	51141
SCAF4	57466
RPL32	6161
OR5AR1	219493
GYS2	2998
NUDT16	131870
UROC1	131669
TIMD4	91937
LARP4	113251
TMEM43	79188
OR9G1	390174
OR9G4	283189
LINC00476	100128782
MRPL3	11222
STK31	56164
ADCYAP1R1	117
ADAM17	6868
MLL	4297
CIAO1	9391
C18orf1	753
C6orf132	647024
KIF13B	23303
RNMT	8731
OR5AK2	390181
FAT1	2195
IL1R2	7850
LRRC55	219527
MAML2	84441
APLNR	187
LIMD1	8994
CCDC82	79780
HAVCR1	26762
ORC6	23594
DAZL	1618
WSB2	55884
HNRNPA2B1	3181
SNRNP200	23020
ACVRL1	94
GPC4	2239
MC5R	4161
ABCC10	89845
COX7A2	1347
MC2R	4158
EN1	2019
ZNF519	162655
POTEC	388468
HIP1R	9026
LINC00092	100188953
C16orf42	115939
ALG9	79796
TNKS1BP1	85456
MDFI	4188
LDHB	3945
HUNK	30811
FKTN	2218
STX1A	6804
NME5	8382
GDF9	2661
FAM53B	9679
SACM1L	22908
ABL1	25
GSTZ1	2954
DKK3	27122
NDUFAB1	4706
MARCO	8685
MIS18A	54069
CELF1	10658
PLCL2	23228
GUCA1A	2978
IL1R1	3554
ANKRD30B	374860
C1QL2	165257
YWHAQ	10971
METTL10	399818
MRAP	56246
LRRC4C	57689
CHST13	166012
STEAP3	55240
TM4SF18	116441
ROCK1	6093
GNPTG	84572
LINC00473	90632
PTP4A1	7803
C9orf9	11092
KCNJ8	3764
CYP8B1	1582
URB1	9875
HVCN1	84329
CPNE4	131034
PGM3	5238
GUCA1B	2979
BRD8	10902
TMEM203	94107
ZNF662	389114
TM4SF1	4071
NDOR1	27158
MARVELD2	153562
SKP1	6500
C3orf22	152065
DLX6-AS1	285987
ABCG4	64137
GREB1L	80000
FAT2	2196
C2orf76	130355
TXNRD3	114112
TXNRD3	645840
PTEN	5728
SSRP1	6749
VPS37B	79720
MYLK3	91807
JRKL	8690
DBI	1622
HAVCR2	84868
TM4SF4	7104
C21orf119	
TMUB1	83590
ACVR1B	91
TMEM30A	55754
WWTR1	25937
ABCB9	23457
VSIG10	54621
CNTN5	53942
GPC3	2719
PHF3	23469
FAM198A	729085
ESCO1	114799
LIMS2	55679
BRD7	29117
TAL2	6887
TSC1	7248
TMEM38B	55151
TSSC1	7260
SNRPD1	6632
VILL	50853
PEBP1	5037
ABHD3	171586
TXNRD3NB	645840
MIB1	57534
OCLN	100506658
TAOK3	51347
PPP1CC	5501
ATR	545
PDE3A	5139
P2RX3	5024
PALB2	79728
SPARC	100505813
SPARC	6678
ZNF322P1	
TCP10L	140290
MED7	9443
CHCHD6	84303
COL2A1	1280
FAM175B	23172
TAF1B	9014
C21orf59	56683
NEUROD6	63974
C3orf39	84892
AGAP3	116988
PGM5P2	
TBC1D5	9779
TMEM37	140738
SNRK	54861
TTC36	143941
RASL10A	10633
PRG3	10394
SCTR	6344
AP1B1	162
C16orf87	388272
GATA6	2627
RNLS	55328
SCARB1	949
TBX6	6911
ITK	3702
TMEM25	84866
ABHD11	83451
ZNF462	58499
CTAGE1	64693
ZFP42	132625
RBBP8	5932
RPL21P44	402176
ABCC9	10060
HMHB1	57824
CCDC129	223075
RNF208	727800
GHSR	2693
YIPF5	81555
PRG2	5553
ATXN8OS	6315
TNFSF10	8743
NLRX1	79671
FILIP1	27145
GRASP	160622
UNKL	64718
KIF25-AS1	100505879
FLRT3	23767
GLYCAM1	644076
BTBD10	84280
YPEL3	83719
GPT2	84706
C1orf174	339448
PLXNA1	5361
CABLES1	91768
MYH16	84176
LINC00402	100507612
DAPL1	92196
SLC43A3	29015
KIF16B	55614
C9orf169	375791
NCEH1	57552
SYNJ1	8867
C7orf65	401335
XPC	7508
NDUFS3	4722
RNF224	643596
SLC34A3	142680
CCDC160	347475
LIPJ	142910
HUS1	3364
COMMD2	51122
PHF6	84295
DLK2	65989
ARHGAP42	143872
RWDD2A	112611
LINC00347	338864
SLC6A20	54716
CTAGE11P	647288
ZRANB1	54764
EYS	346007
PLS1	5357
TRIML2	205860
CCDC63	160762
RFPL1	5988
ANKUB1	389161
GTF2H2C	728340
GTF2H2C	730394
NEFH	4744
DCTN5	84516
ME1	4199
AJAP1	55966
BTF3P11	
THOC5	8563
TANC1	85461
UBC	7316
C12orf70	341346
MRPS10	55173
OGFOD2	79676
MYL2	4633
CBX3	11335
SENP6	26054
CTBP2	1488
FAM71B	153745
TMED8	283578
GRHL1	29841
NCAPD3	23310
LIPF	8513
TTC17	55761
QRFP	347148
TMEM133	83935
TRERF1	55809
PDZD3	79849
PGR	5241
RIOK3	8780
TMEM177	80775
TPH1	7166
NKD1	85407
FIBCD1	84929
AZGP1P1	646282
LINC00242	401288
C3orf56	
SNRPB2	6629
SAMD15	161394
FAM166A	401565
PTPN4	5775
TPRA1	131601
CYFIP2	26999
TJAP1	93643
GDPD3	79153
RNF13	11342
ATOX1	475
NOXRED1	122945
NPHP4	261734
TMEM159	57146
RBM26-AS1	
NIPSNAP1	8508
LIPK	643414
PLCD1	5333
TRIML1	339976
C14orf133	63894
PPFIBP1	8496
GPR17	2840
OTOR	56914
PCDHB8	56128
TRPC1	7220
PCDHB16	57717
PCDHB10	56126
PCDHB10	56127
NF2	4771
ANO10	55129
PTH	5741
PKD1L1	168507
PCDHB11	56125
WDR33	84826
WDR33	55339
PMS2P1	
CUX2	23316
ECT2	1894
RAD23B	5887
ARID2	196528
IFT46	56912
KCTD16	57528
C9orf173	441476
PRELID2	153768
MIR4720	100616150
HPRT1	3251
PLK1	5347
DHX37	57647
DNAJA2	10294
LIPN	643418
COBRA1	25920
FBXW5	54461
EPB41L5	57669
FAM109A	144717
LIPM	340654
WDSUB1	151525
NR4A1	3164
PCSK2	5126
CCDC153	283152
G3BP1	10146
MAPK3	5595
SAAL1	113174
HHATL	57467
C16orf91	283951
PCDHB12	56124
C4A	721
C4A	720
CBL	867
PCDHB13	56123
MIR4500HG	642345
PCOLCE2	26577
PFN2	5217
BFSP1	631
BAZ2B	29994
ARPP21	10777
GFI1B	8328
SENP1	29843
CCDC154	645811
DIP2B	57609
PDE1C	5137
BRI3BP	140707
CTAGE15P	
ANKRD22	118932
ARL6IP4	51329
SFT2D3	84826
SERF1B	728492
SERF1B	8293
DSTN	11034
MCAM	4162
CLDN3	1365
CLDN4	1364
LINC00410	144776
STAMBPL1	57559
MIR17HG	407975
RRBP1	6238
WBSCR27	155368
GTF3C5	9328
PLAC1	10761
UBE2Q2P2	100133144
UBE2Q2P2	100134869
PTPMT1	114971
VPS26B	112936
LINC00273	
TINAG	27283
KLF4	9314
AACS	65985
NETO2	81831
CLCN7	1186
B3GALT6	126792
WBSCR28	135886
MAZ	4150
FAM132A	388581
KCNAB2	8514
OR10G4	390264
KBTBD4	55709
OR10G9	219870
OR10G8	219869
CTGF	1490
DNAJC3-AS1	100289274
OR10G7	390265
VWA5A	4013
IL1RL2	8808
C10orf122	387718
POLR2D	5433
PCDHB14	56122
OS9	10956
CABP7	164633
CTAGE6P	
PCDHB15	56121
ZMAT5	55954
ELN	2006
DDX56	54606
AIMP1	9255
UQCR10	29796
C10orf137	26098
AMMECR1L	83607
SPATA16	83893
ACPP	55
UBE2J2	118424
SAP130	79595
FAM122B	159090
ASCC2	84164
THYN1	29087
SLC25A2	83884
TAF7	6879
IL1RL1	9173
PCDHGA1	56114
BAP1	8314
SATB1	6304
PCDHGA2	56113
CCNT2	905
TSC22D2	9819
SMN2	6607
SMN2	6606
C8G	733
FDXACB1	91893
UBAC2-AS1	100289373
GIGYF1	64599
BANF2	140836
FAM83B	222584
LEKR1	389170
PCDHGA3	56112
C11orf1	64776
HCRTR2	3062
SERP1	27230
CCNL1	57018
MOXD1	26002
NAT10	55226
SNX5	27131
DNAJC13	23317
ACTA2	59
RNF26	79102
TMEM178	130733
UGGT1	56886
PLA2G15	23659
YSK4	80122
ACTL7B	10880
PCDHGB1	56104
ERN2	10595
CRYAB	1410
PCDHGA4	56111
ADI1	55256
MTSS1L	92154
PCDHGB2	56103
THUMPD2	80745
ACTL7A	10881
DKK2	27123
ITFG1	81533
PCDHGA5	56110
RPL21P28	100131205
LCN12	286256
MRGPRX3	117195
PQLC2	54896
PSMC2	5701
PXMP2	5827
POLR1C	9533
IKBKAP	8518
IL18R1	8809
STX7	8417
FGF14-IT1	
PPP2CA	100500905
PPP2CA	5515
OR2A20P	401428
OR2A20P	441295
OR8D1	283159
OR8D2	283160
OR8B2	26595
METTL21CP1	121952
OR8B3	390271
GFRAL	389400
OR8B4	283162
ZC3H15	55854
DAOA-AS1	282706
ZP2	7783
RPL23P8	222901
OR8B8	26493
PCDHGB3	56102
POP7	10248
IL18RAP	8807
HMGCLL1	54511
MTMR3	8897
VAC14	55697
ATF1	466
EIF2A	83939
MRGPRX4	117196
SUDS3	64426
SNX10	29887
CAPZB	832
SAA4	100528017
SAA4	6291
PCDHGA6	56109
FAR1	84188
PCDHGA7	56108
SAA2	6289
PCDHGB4	56101
PCDHGB4	8641
LINC00460	728192
HSPB2-C11orf52	91894
HSPB2-C11orf52	3316
NUP107	57122
PCDHGA8	9708
PCDHGA8	5098
KIF20A	10112
PCDHGA9	56107
SLC9A4	389015
GMNC	647309
